Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),Voltage_Range,Delta_SOH,Rolling_DischargeTime,Rolling_SOH
2070.62,720.0,4.013,3.677,4613.343999999575,5586.03,9190.53,0.3359999999999998,-0.000899281,2069.8379999999884,0.8741007194244604
2083.19,731.2000000001863,4.001,3.427,4659.512000000104,5624.31,8812.31,0.5740000000000003,-0.000899281,2086.97,0.8830935251798561
2022.89,674.3999999999069,3.985,3.459,4450.758999999613,5372.36,8902.25,0.5259999999999998,-0.000899281,2026.611999999977,0.8821942446043165
2097.56,631.187,3.964,3.676,4557.343999999575,5544.0,9207.5,0.2879999999999998,-0.000899281,2092.033999999977,0.8785971223021584
2087.38,715.2179999998771,4.015,3.675,4648.344000000041,5628.0,9105.66,0.3399999999999998,-0.000899281,2085.4779999999764,0.8785971223021584
2052.47,709.6000000000931,3.992,3.765,4550.375,5480.38,9051.47,0.2269999999999998,-0.000899281,2050.169999999977,0.8830935251798561
2076.0,731.2000000001863,3.999,3.758,4616.343000000343,5552.34,8972.34,0.2410000000000001,-0.000899281,2076.481999999977,0.875
2031.72,674.4060000004247,3.998,3.681,4410.406000000425,5369.0,8941.12,0.3170000000000001,-0.000899281,2027.0179999999768,0.8812949640287769
2056.22,606.3999999999069,3.953,3.778,4443.543999999762,5408.34,9037.5,0.1749999999999998,-0.000899281,2056.798,0.8776978417266186
2052.0,705.0,4.0,3.763,4565.944,5516.34,9008.34,0.2370000000000001,-0.000899281,2053.5979999999768,0.8776978417266186
2071.78,720.0,3.998,3.762,4622.343999999575,5588.34,9120.84,0.2360000000000002,-0.000899281,2069.5539999999883,0.8732014388489209
2086.5,717.6000000000931,4.0,3.755,4652.342999999877,5624.34,9063.12,0.2450000000000001,-0.000899281,2085.1379999999767,0.8776978417266186
2095.72,632.0,3.949,3.768,4573.143999999389,5552.34,9222.75,0.181,-0.000899281,2092.439999999977,0.8776978417266186
2088.0,715.2000000001863,3.991,3.755,4616.344000000507,5588.34,9044.34,0.2360000000000002,-0.000899281,2086.076,0.9010791366906474
2081.8,727.2000000001863,4.001,3.428,4652.312000000384,5588.31,8816.34,0.5730000000000004,-0.000899281,2085.09,0.8821942446043165
2092.16,754.3999999999069,4.0,3.752,4646.311999999918,5624.31,8928.56,0.2480000000000002,-0.000899281,2091.626,0.8776978417266186
2094.88,741.0,3.992,3.752,4645.111999999732,5588.31,8855.25,0.2400000000000002,-0.000899281,2095.272,0.8776978417266186
2064.81,708.0,3.995,3.765,4556.343000000343,5516.34,9002.66,0.2299999999999999,-0.000899281,2064.783999999977,0.8776978417266188
2093.47,705.6000000000931,3.978,3.757,4630.7440000004135,5588.34,9112.81,0.221,-0.000899281,2090.4459999999767,0.8776978417266186
2084.88,715.2000000001863,4.001,3.433,4700.313000000082,5660.31,9071.31,0.5680000000000005,-0.000899281,2084.8959999999765,0.8767985611510791
2065.88,712.7999999998137,3.997,3.438,4610.343999999575,5552.34,8964.0,0.5589999999999997,-0.000899281,2064.5599999999768,0.8767985611510791
2089.97,704.0,3.978,3.436,4670.359499999788,5624.34,9098.34,0.5420000000000003,-0.000899281,2090.4299999999766,0.8767985611510791
2091.81,634.3999999999069,3.949,3.464,4609.111999999732,5588.31,9199.03,0.4849999999999999,-0.000899281,2092.3519999999767,0.8767985611510791
2079.97,727.2000000001863,4.001,3.427,4652.281000000425,5588.28,8807.45,0.5740000000000003,-0.000899281,2083.284,0.8812949640287769
2029.72,675.2000000001863,3.983,3.769,4414.743999999482,5372.34,8960.94,0.2139999999999999,-0.000899281,2027.2159999999767,0.8803956834532374
2093.72,759.0,4.004,3.415,4702.7440000004135,5660.34,8858.41,0.5889999999999995,-0.000899281,2091.9700000000003,0.8767985611510791
2050.16,711.6000000000931,3.992,3.431,4587.575000000186,5516.38,9031.53,0.5609999999999999,-0.000899281,2050.1919999999764,0.8821942446043165
2064.0,724.0,3.999,3.431,4670.375,5624.38,9106.56,0.5680000000000001,-0.000899281,2068.113999999988,0.8723021582733814
2052.0,707.2000000001863,4.001,3.438,4604.375,5552.38,8936.38,0.5630000000000002,-0.000899281,2053.5979999999768,0.8767985611510791
2055.66,612.0,3.954,3.473,4501.143999999389,5444.34,8991.53,0.4810000000000003,-0.000899281,2056.064,0.8767985611510791
2076.0,736.0,4.002,3.429,4666.618999999482,5588.22,8936.22,0.573,-0.000899281,2076.481999999977,0.8741007194244604
2098.19,747.0155000002123,3.997,3.423,4695.575000000186,5624.38,8830.78,0.5739999999999998,-0.000899281,2095.62,0.8767985611510791
2088.0,722.3999999999069,3.994,3.429,4666.743999999482,5624.34,8972.34,0.5650000000000004,-0.000899281,2086.076,0.9001798561151079
2086.75,704.3999999999069,3.978,3.437,4659.543000000529,5624.34,9080.34,0.5410000000000004,-0.000899281,2090.2039999999765,0.8758992805755396
2029.28,674.3999999999069,3.985,3.462,4466.343999999575,5408.34,8943.75,0.5229999999999997,-0.000899281,2027.7399999999768,0.8794964028776977
2075.97,722.3999999999069,3.993,3.428,4670.343000000343,5624.34,8936.34,0.565,-0.000899281,2083.67,0.8992805755395683
2081.91,715.2000000001863,4.001,3.432,4695.544000000693,5660.34,9060.28,0.5690000000000004,-0.000899281,2084.4159999999765,0.8758992805755396
2088.09,630.3999999999069,3.948,3.464,4594.712999999989,5552.31,9200.91,0.484,-0.000899281,2092.0039999999767,0.8758992805755396
2078.72,727.2000000001863,4.001,3.428,4645.191000000108,5588.39,8820.2,0.5730000000000004,-0.000899281,2081.646,0.8803956834532374
2062.31,715.2000000001863,3.997,3.435,4616.343999999575,5552.34,8934.06,0.5619999999999998,-0.000899281,2064.043999999977,0.8758992805755396
2095.59,745.2000000001863,3.997,3.418,4702.711999999359,5660.31,8812.5,0.5789999999999997,-0.000899281,2095.862,0.8758992805755396
2076.0,732.0,4.002,3.427,4670.375,5624.38,8900.38,0.5749999999999997,-0.000899281,2076.481999999977,0.8732014388489209
2091.19,759.0,4.004,3.412,4709.943999999668,5660.34,8839.16,0.5919999999999996,-0.000899281,2092.07,0.8758992805755396
2046.31,709.6000000000931,3.992,3.431,4580.343999999575,5516.34,8971.09,0.5609999999999999,-0.000899281,2049.815999999976,0.8812949640287769
2053.09,608.0,3.955,3.471,4501.144,5444.34,9002.19,0.484,-0.000899281,2055.244,0.8758992805755396
2052.0,703.2000000001863,4.001,3.437,4601.975000000093,5552.38,8936.38,0.5640000000000005,-0.000899281,2053.5979999999768,0.8758992805755396
2065.97,720.0,3.998,3.43,4664.343999999575,5624.34,9159.69,0.5680000000000001,-0.000899281,2067.5119999999883,0.8714028776978416
2079.44,717.6000000000931,4.001,3.433,4688.344000000041,5660.34,9031.69,0.5680000000000005,-0.000899281,2084.0219999999767,0.875
2085.47,628.7999999998137,3.948,3.466,4587.575000000186,5552.38,9170.72,0.4819999999999997,-0.000899281,2091.729999999977,0.875
2076.91,729.6000000000931,4.001,3.427,4640.359000000637,5588.36,8797.52,0.5740000000000003,-0.000899281,2080.118,0.8794964028776977
2076.0,719.0,3.994,3.427,4659.575000000186,5624.38,8936.38,0.5670000000000002,-0.000899281,2083.67,0.8983812949640289
2089.06,760.7813999997452,4.004,3.412,4700.375,5660.38,8857.78,0.5919999999999996,-0.000899281,2092.026,0.875
2084.06,702.3999999999069,3.978,3.438,4652.343999999575,5588.34,9074.25,0.54,-0.000899281,2089.893999999977,0.875
2064.0,734.3999999999069,4.002,3.428,4658.311999999918,5588.31,8936.31,0.5739999999999998,-0.000899281,2074.0819999999767,0.8723021582733812
2026.59,674.3999999999069,3.985,3.46,4465.112999999896,5408.31,8959.81,0.5249999999999999,-0.000899281,2028.0399999999768,0.8785971223021584
2063.62,718.3999999999069,3.998,3.431,4652.25,5624.25,9160.12,0.5670000000000002,-0.000899281,2067.197999999988,0.8705035971223023
2040.0,703.2000000001863,4.001,3.438,4587.543999999762,5516.34,8936.34,0.5630000000000002,-0.000899281,2051.043999999977,0.875
2050.38,608.0,3.955,3.471,4490.343999999575,5444.34,8983.53,0.484,-0.000899281,2054.438,0.875
2043.75,708.0,3.992,3.433,4568.343000000343,5516.34,9010.88,0.5590000000000002,-0.000899281,2049.3559999999766,0.8803956834532374
2093.19,745.6000000000931,3.997,3.418,4695.543999999762,5660.34,8819.94,0.5789999999999997,-0.000899281,2095.876,0.875
2060.28,711.2000000001863,3.997,3.436,4609.143999999389,5552.34,8948.22,0.5609999999999999,-0.000899281,2063.6239999999766,0.875
2064.0,728.3999999999069,4.002,3.428,4652.313000000082,5588.31,8936.31,0.5739999999999998,-0.000899281,2071.1999999999766,0.8714028776978419
2078.66,717.5930000003427,4.01,3.68,4592.375,5558.0,8897.53,0.3299999999999996,-0.000899281,2079.2120000000004,0.8785971223021581
2040.0,701.6000000000931,4.001,3.439,4580.281999999657,5516.28,8900.28,0.5620000000000003,-0.000899281,2047.1999999999769,0.8741007194244604
2041.06,708.0,3.992,3.432,4558.868999999482,5480.47,8990.69,0.56,-0.000899281,2046.7499999999768,0.8794964028776977
2023.53,672.7999999998137,3.984,3.46,4457.943000000436,5408.34,8931.88,0.524,-0.000899281,2028.1679999999767,0.8776978417266186
2047.41,606.3999999999069,3.954,3.472,4479.544000000227,5444.34,8951.03,0.4820000000000002,-0.000899281,2052.552,0.8741007194244604
2086.59,758.0,4.004,3.415,4694.25,5624.25,8840.78,0.5889999999999995,-0.000899281,2090.544,0.8741007194244604
2083.59,631.2000000001863,3.948,3.465,4580.311999999918,5552.31,9182.81,0.4830000000000001,-0.000899281,2088.935999999977,0.8741007194244604
2076.53,714.0,4.001,3.433,4681.049999999814,5624.25,9043.97,0.5680000000000005,-0.000899281,2081.8519999999767,0.8741007194244604
2081.19,700.7999999998137,3.977,3.438,4645.112999999896,5588.31,9065.0,0.5389999999999997,-0.000899281,2087.0879999999765,0.8741007194244604
2057.62,709.0,3.997,3.438,4598.375,5552.38,8967.38,0.5589999999999997,-0.000899281,2062.1799999999766,0.8741007194244604
2060.47,716.7999999998137,3.998,3.431,4645.174999999814,5588.38,9123.0,0.5670000000000002,-0.000899281,2065.1679999999883,0.8696043165467626
2076.0,718.7999999998137,3.993,3.428,4652.311999999918,5588.31,8972.31,0.565,-0.000899281,2080.7940000000003,0.8974820143884891
2091.0,741.6000000000931,3.997,3.419,4690.594000000507,5626.59,8834.28,0.5779999999999998,-0.000899281,2094.5700000000006,0.8741007194244604
2055.0,705.6000000000931,3.997,3.437,4592.438000000082,5552.44,8941.34,0.56,-0.000899281,2060.2179999999767,0.8732014388489209
2076.0,719.2000000001863,3.993,3.428,4645.080999999307,5588.28,8936.28,0.565,-0.000899281,2078.394,0.8965827338129497
2088.66,744.0,3.996,3.42,4682.344000000041,5624.34,8825.12,0.5760000000000001,-0.000899281,2093.326,0.8732014388489209
2058.25,714.0,3.998,3.432,4634.343999999575,5588.34,9116.34,0.5660000000000003,-0.000899281,2062.461999999988,0.8687050359712231
2073.66,712.0,4.0,3.435,4670.281000000425,5624.28,9020.41,0.565,-0.000899281,2079.283999999977,0.8732014388489209
2077.22,717.6000000000931,3.996,3.76,4574.344000000507,5516.34,8858.62,0.2360000000000002,-0.000899281,2078.296,0.8776978417266188
2064.0,728.7999999998137,4.001,3.43,4640.311999999918,5588.31,8902.0,0.5710000000000002,-0.000899281,2068.7999999999765,0.8705035971223023
2082.0,631.2000000001863,3.948,3.465,4573.174999999814,5552.38,9187.94,0.4830000000000001,-0.000899281,2086.1919999999764,0.8732014388489209
2078.75,696.7999999998137,3.977,3.439,4634.344000000507,5588.34,9047.0,0.5379999999999998,-0.000899281,2084.1439999999766,0.8732014388489209
2039.06,706.3999999999069,3.992,3.433,4550.313000000082,5480.31,9013.72,0.5590000000000002,-0.000899281,2044.0679999999768,0.8785971223021584
2040.0,699.6000000000931,4.001,3.439,4573.144,5516.34,8936.34,0.5620000000000003,-0.000899281,2044.7999999999768,0.8732014388489209
2040.0,602.3999999999069,3.954,3.472,4472.218999999575,5444.22,8972.78,0.4820000000000002,-0.000899281,2049.308,0.8732014388489209
2084.28,757.2000000001863,4.004,3.414,4682.343999999575,5624.34,8842.62,0.5899999999999994,-0.000899281,2088.968,0.8732014388489209
11.75,40.51724137924612,3.057,3.437,122.18181818164884,8.0,8.41,-0.38,-0.000899281,1624.1739999999768,0.8767985611510791
2040.0,697.6000000000931,4.001,3.44,4565.975000000093,5516.38,8936.38,0.5610000000000004,-0.000899281,2042.399999999977,0.8723021582733812
2056.31,715.2309999996796,3.997,3.432,4630.731600000523,5588.31,9098.22,0.565,-0.000899281,2060.923999999988,0.8678057553956835
2086.78,744.0,3.996,3.42,4674.006000000518,5624.41,8821.03,0.5760000000000001,-0.000899281,2091.044,0.8723021582733812
2076.41,696.7999999998137,3.976,3.439,4628.343999999575,5588.34,9003.78,0.5369999999999999,-0.000899281,2081.4319999999766,0.8723021582733812
2043.12,602.3999999999069,3.954,3.473,4465.144,5408.34,8962.78,0.4810000000000003,-0.000899281,2046.8,0.8723021582733812
2082.16,755.2000000001863,4.004,3.414,4676.311999999918,5624.31,8817.47,0.5899999999999994,-0.000899281,2086.656,0.8723021582733812
2076.0,715.2000000001863,3.993,3.43,4637.913000000175,5588.31,8900.31,0.5629999999999997,-0.000899281,2075.994,0.895683453
2080.81,627.2000000001863,3.947,3.466,4565.944,5516.34,9180.91,0.4809999999999998,-0.000899281,2083.9919999999765,0.8723021582733812
2072.22,708.0,4.0,3.436,4664.25,5624.25,9024.75,0.5640000000000001,-0.000899281,2076.7519999999768,0.8723021582733812
2036.84,704.3999999999069,3.992,3.434,4544.313000000082,5480.31,8995.0,0.5579999999999998,-0.000899281,2041.4039999999768,0.8776978417266186
2064.0,726.0,4.002,3.429,4630.649999999907,5552.25,8864.25,0.573,-0.000899281,2066.399999999977,0.8696043165467625
2080.69,725.6000000000931,3.999,3.433,4634.343999999575,5588.34,8807.22,0.5660000000000003,-0.000899281,2078.44,0.8767985611510791
2021.16,672.7999999998137,3.985,3.458,4508.375,5444.38,8996.56,0.5269999999999997,-0.000899281,1622.4619999999766,0.8758992805755396
2052.66,708.0,3.997,3.439,4580.375,5516.38,8929.16,0.5579999999999998,-0.000899281,2057.5739999999764,0.8723021582733814
2041.28,604.0,3.954,3.474,4457.975000000093,5408.38,8934.28,0.48,-0.000899281,2044.438,0.8714028776978419
2076.0,715.2000000001863,3.993,3.43,4630.7440000004135,5588.34,8900.34,0.5629999999999997,-0.000899281,2076.0,0.8947841726618705
2035.16,702.3999999999069,3.992,3.435,4537.174999999814,5480.38,9008.78,0.5569999999999999,-0.000899281,2039.1739999999768,0.8767985611510791
2080.94,755.2000000001863,4.004,3.415,4670.343000000343,5624.34,8821.78,0.5889999999999995,-0.000899281,2084.606,0.8714028776978419
2050.84,708.0,3.997,3.439,4574.344000000507,5516.34,8910.97,0.5579999999999998,-0.000899281,2055.279999999977,0.8714028776978416
2079.59,628.0,3.947,3.466,4565.975000000093,5516.38,9163.28,0.4809999999999998,-0.000899281,2082.2919999999767,0.8714028776978419
8.69,39.48636363586411,3.043,3.44,127.82899997010828,8.0,8.0,-0.397,-0.000899281,1665.8199999999767,0.8714028776978419
2064.0,724.7999999998137,4.002,3.429,4623.575000000186,5552.38,8900.38,0.573,-0.000899281,2064.0,0.8687050359712231
2079.28,725.6000000000931,4.0,3.429,4645.143999999389,5588.34,8828.72,0.5710000000000002,-0.000899281,2078.552,0.8758992805755396
2018.66,671.2000000001863,3.984,3.461,4436.343999999575,5372.34,8934.5,0.5230000000000001,-0.000899281,1620.3379999999763,0.875
2070.38,710.3999999999069,4.0,3.436,4658.311999999918,5624.31,9017.56,0.5640000000000001,-0.000899281,2074.4459999999767,0.8714028776978419
2055.03,715.2000000001863,3.997,3.433,4623.575000000186,5588.38,9110.94,0.5640000000000001,-0.000899281,2058.7359999999885,0.8669064748201439
2040.0,700.0,4.001,3.44,4558.7440000004135,5480.34,8900.34,0.5610000000000004,-0.000899281,2040.0,0.8714028776978419
2084.91,740.0,3.996,3.42,4670.313000000082,5624.31,8777.88,0.5760000000000001,-0.000899281,2088.908,0.8714028776978419
2079.16,757.0,4.004,3.415,4666.743999999482,5624.34,8809.34,0.5889999999999995,-0.000899281,2082.626,0.8705035971223023
2075.38,717.0,3.993,3.429,4628.311999999918,5588.31,8936.31,0.5640000000000001,-0.000899281,2075.876,0.8938848920863309
2083.31,740.3999999999069,3.996,3.421,4664.344000000041,5624.34,8782.19,0.5750000000000002,-0.000899281,2086.932,0.8705035971223023
2040.0,696.0,4.001,3.44,4556.281000000425,5480.28,8936.28,0.5610000000000004,-0.000899281,2040.0,0.8705035971223023
2016.75,671.2000000001863,3.984,3.462,4430.311999999918,5372.34,8935.22,0.5219999999999998,-0.000899281,1618.3699999999767,0.8741007194244604
2076.56,723.6000000000931,4.0,3.429,4637.913000000175,5588.31,8812.88,0.5710000000000002,-0.000899281,2078.482,0.875
2068.22,707.0,4.0,3.437,4652.342999999877,5624.34,9015.88,0.5630000000000002,-0.000899281,2072.2019999999766,0.8705035971223023
2052.91,713.6000000000931,3.997,3.433,4622.375,5588.38,9079.19,0.5640000000000001,-0.000899281,2056.5939999999887,0.8660071942446044
2048.66,704.0,3.997,3.439,4568.311999999918,5516.31,8891.5,0.5579999999999998,-0.000899281,2052.9559999999765,0.8705035971223023
2052.0,727.2000000001863,4.002,3.43,4622.218000000343,5552.22,8900.22,0.5719999999999996,-0.000899281,2061.5999999999767,0.8678057553956835
2039.94,604.7999999998137,3.954,3.474,4450.713000000455,5408.31,8963.12,0.48,-0.000899281,2042.35,0.8705035971223023
2078.31,629.6000000000931,3.947,3.465,4558.7440000004135,5516.34,9169.75,0.4820000000000002,-0.000899281,2080.859999999977,0.8705035971223023
2033.06,703.0,3.992,3.434,4532.375,5480.38,8972.84,0.5579999999999998,-0.000899281,2037.0359999999769,0.8758992805755396
2075.22,697.2000000001863,3.977,3.434,4676.311999999918,5624.31,9065.47,0.5429999999999997,-0.000899281,1664.0519999999767,0.8705035971223023
2051.09,712.0,3.996,3.451,4616.343000000343,5588.34,9109.69,0.5449999999999999,-0.000899281,2054.7179999999885,0.8651079136690647
2037.31,600.7999999998137,3.954,3.475,4448.344000000507,5408.34,8945.94,0.4790000000000001,-0.000899281,2040.33,0.8696043165467625
2046.19,704.3999999999069,3.997,3.439,4562.343000000343,5516.34,8877.88,0.5579999999999998,-0.000899281,2050.669999999977,0.8696043165467626
2052.0,725.0,4.002,3.43,4616.344000000507,5552.34,8864.34,0.5719999999999996,-0.000899281,2059.1999999999766,0.8669064748201439
2074.47,726.0,4.0,3.429,4630.743,5588.34,8809.44,0.5710000000000002,-0.000899281,2077.644,0.8741007194244604
2074.12,697.2000000001863,3.977,3.44,4616.344000000507,5552.34,9047.72,0.5369999999999999,-0.000899281,1662.6379999999765,0.8696043165467625
2065.72,704.7999999998137,4.0,3.437,4645.205999999773,5588.41,9017.0,0.5630000000000002,-0.000899281,2070.0399999999763,0.8696043165467625
2077.59,753.6000000000931,4.003,3.415,4659.575000000186,5624.38,8813.59,0.5880000000000001,-0.000899281,2080.826,0.8696043165467625
2064.0,713.6000000000931,3.993,3.431,4622.311999999918,5552.31,8900.31,0.5619999999999998,-0.000899281,2073.476,0.8929856115107914
2076.28,627.6000000000931,3.947,3.466,4551.575000000186,5516.38,9168.16,0.4809999999999998,-0.000899281,2079.397999999977,0.8696043165467625
2014.25,669.5744000002742,3.983,3.462,4424.375,5372.38,8892.31,0.5209999999999999,-0.000899281,1616.5139999999767,0.8732014388489209
2030.34,700.7999999998137,3.992,3.435,4522.711999999825,5444.31,8967.38,0.5569999999999999,-0.000899281,2034.8919999999769,0.875
2028.0,696.0,4.001,3.44,4550.343999999575,5480.34,8936.34,0.5610000000000004,-0.000899281,2037.5999999999767,0.8696043165467625
2081.56,741.0,3.996,3.421,4658.342999999877,5588.34,8806.88,0.5750000000000002,-0.000899281,2085.044,0.8696043165467625
2028.0,694.3999999999069,4.0,3.441,4544.405999999493,5480.41,8900.41,0.5590000000000002,-0.000899281,2035.1999999999769,0.8687050359712231
2078.72,738.0,3.996,3.421,4652.313000000082,5588.31,8777.91,0.5750000000000002,-0.000899281,2083.056,0.8687050359712231
2049.22,712.0,3.996,3.434,4609.143999999389,5552.34,9077.41,0.5619999999999998,-0.000899281,2052.9119999999884,0.8642086330935251
2012.88,669.6000000000931,3.984,3.461,4421.975000000093,5336.38,8907.38,0.5230000000000001,-0.000899281,2016.7399999999768,0.8723021582733812
2064.0,712.0,3.992,3.431,4616.313000000082,5552.31,8900.31,0.5609999999999999,-0.000899281,2071.076,0.8920863309352518
2074.59,627.6000000000931,3.947,3.467,4544.25,5516.25,9160.19,0.48,-0.000899281,2077.915999999977,0.8687050359712231
2075.06,752.0,4.003,3.416,4652.25,5588.25,8802.81,0.5870000000000002,-0.000899281,2078.982,0.8687050359712231
2062.38,703.2000000001863,3.998,3.438,4634.312000000384,5588.31,8977.62,0.56,-0.000899281,2067.7839999999765,0.8687050359712231
2071.62,720.0,4.0,3.431,4623.606000000611,5588.41,8778.0,0.569,-0.000899281,2076.524,0.8732014388489209
2043.78,700.7999999998137,3.996,3.441,4551.513000000268,5516.31,8890.97,0.5550000000000002,-0.000899281,2048.4259999999767,0.8687050359712231
2071.41,693.6000000000931,3.976,3.44,4610.313000000082,5552.31,9021.38,0.536,-0.000899281,1661.1699999999764,0.8687050359712231
2034.53,600.0,3.953,3.475,4436.344000000041,5408.34,8960.34,0.4779999999999997,-0.000899281,2039.236,0.8687050359712231
2052.0,721.6000000000931,4.001,3.431,4604.375,5552.38,8864.38,0.5700000000000003,-0.000899281,2056.7999999999765,0.8660071942446044
2028.34,699.2000000001863,3.992,3.435,4515.543999999762,5444.34,8969.44,0.5569999999999999,-0.000899281,2032.7479999999769,0.8741007194244604
2076.78,735.2000000001863,3.995,3.423,4645.111999999266,5588.31,8798.34,0.5720000000000001,-0.000899281,2081.056,0.8678057553956835
2010.44,668.0,3.983,3.462,4414.7440000004135,5336.34,8906.16,0.5209999999999999,-0.000899281,2014.5959999999768,0.8714028776978419
2028.0,692.7999999998137,4.0,3.441,4532.343999999575,5480.34,8900.34,0.5590000000000002,-0.000899281,2032.7999999999768,0.8678057553956835
2069.31,696.0,3.976,3.442,4601.913000000175,5552.31,9020.34,0.5339999999999998,-0.000899281,1659.7499999999768,0.8678057553956835
2047.91,710.3999999999069,3.996,3.434,4602.006000000518,5552.41,9101.44,0.5619999999999998,-0.000899281,2051.231999999988,0.8633093525179856
2064.0,710.3999999999069,3.992,3.432,4604.218999999575,5552.22,8864.22,0.56,-0.000899281,2068.676,0.8911870503597121
2073.09,750.3999999999069,4.003,3.417,4646.311999999918,5588.31,8800.16,0.5860000000000003,-0.000899281,2077.168,0.8678057553956835
2072.91,627.6000000000931,3.947,3.467,4537.112999999896,5516.31,9166.0,0.48,-0.000899281,2076.3359999999766,0.8678057553956835
2031.91,597.6000000000931,3.953,3.477,4429.142999999691,5372.34,8937.38,0.476,-0.000899281,2036.994,0.8678057553956835
2060.62,701.6000000000931,3.999,3.439,4628.312999999616,5588.31,8993.34,0.56,-0.000899281,2065.4639999999767,0.8678057553956835
2041.78,700.7999999998137,3.996,3.441,4544.25,5480.25,8883.97,0.5550000000000002,-0.000899281,2046.2499999999768,0.8678057553956835
2052.0,720.0,4.0,3.431,4594.743999999482,5516.34,8828.34,0.569,-0.000899281,2054.399999999977,0.8651079136690647
2025.91,695.2000000001863,3.991,3.436,4508.375,5444.38,8991.5,0.5550000000000002,-0.000899281,2030.5619999999767,0.8732014388489209
2070.34,722.4062000000849,3.999,3.43,4616.311999999918,5552.31,8808.19,0.569,-0.000899281,2074.454,0.8723021582733814
2058.56,702.0,3.999,3.439,4616.375,5588.38,8967.62,0.56,-0.000899281,2063.0999999999763,0.8669064748201439
2071.53,750.3999999999069,4.003,3.418,4640.313000000082,5588.31,8807.06,0.585,-0.000899281,2075.286,0.8669064748201439
2007.31,664.0,3.983,3.462,4406.281000000425,5336.28,8908.31,0.5209999999999999,-0.000899281,2012.3259999999768,0.8705035971223023
2040.0,710.3999999999069,3.996,3.435,4598.406000000425,5552.41,9066.94,0.5609999999999999,-0.000899281,2048.2259999999883,0.862410072
2074.97,735.0,3.995,3.423,4637.975000000093,5588.38,8779.84,0.5720000000000001,-0.000899281,2079.068,0.8669064748201439
2028.0,692.7999999998137,4.0,3.442,4526.375,5444.38,8900.38,0.5579999999999998,-0.000899281,2030.399999999977,0.8669064748201439
2029.62,597.6000000000931,3.953,3.477,4421.944000000134,5372.34,8916.44,0.476,-0.000899281,2034.662,0.8669064748201439
2071.53,625.6000000000931,3.947,3.467,4537.112999999896,5516.31,9167.62,0.48,-0.000899281,2074.7239999999765,0.8669064748201439
2064.0,710.3999999999069,3.992,3.433,4598.344000000507,5552.34,8900.34,0.5590000000000002,-0.000899281,2066.276,0.8902877697841726
2067.16,692.0,3.976,3.443,4598.405999999493,5552.41,9013.88,0.5329999999999999,-0.000899281,2071.4439999999768,0.8669064748201439
2052.0,720.0,4.001,3.432,4587.575000000186,5516.38,8900.38,0.5690000000000004,-0.000899281,2052.0,0.8642086330935251
2039.84,699.2000000001863,3.996,3.441,4537.081000000238,5480.28,8872.25,0.5550000000000002,-0.000899281,2044.0499999999768,0.8669064748201439
2069.03,722.3999999999069,4.0,3.43,4609.144,5552.34,8804.88,0.5699999999999998,-0.000899281,2072.404,0.8714028776978416
2023.66,697.6000000000931,3.991,3.437,4501.1430000001565,5444.34,8951.28,0.5540000000000003,-0.000899281,2028.2619999999763,0.8723021582733812
2067.62,722.3938000001945,4.0,3.431,4604.313000000082,5552.31,8805.75,0.569,-0.000899281,2070.6159999999995,0.8705035971223023
2038.22,697.2000000001863,3.996,3.442,4530.007,5480.41,8879.5,0.5539999999999998,-0.000899281,2041.9619999999768,0.8660071942446044
2052.0,718.3999999999069,4.0,3.432,4580.311999999918,5516.31,8828.31,0.5680000000000001,-0.000899281,2052.0,0.8633093525179856
2022.12,693.6000000000931,3.991,3.437,4496.219000000507,5444.22,8934.91,0.5540000000000003,-0.000899281,2026.0739999999769,0.8714028776978419
2069.91,747.0,4.003,3.418,4634.343000000343,5588.34,8807.34,0.585,-0.000899281,2073.436,0.8660071942446044
2027.94,594.0,3.953,3.477,4414.743999999482,5372.34,8934.28,0.476,-0.000899281,2032.262,0.8660071942446044
2069.91,625.6000000000931,3.947,3.467,4529.975000000093,5480.38,9163.53,0.48,-0.000899281,2073.0439999999767,0.8660071942446044
2057.06,700.0,3.998,3.439,4610.25,5588.25,8978.31,0.5590000000000002,-0.000899281,2060.8679999999767,0.8660071942446044
2065.81,690.0,3.976,3.442,4592.343999999575,5552.34,9000.78,0.5339999999999998,-0.000899281,2069.5619999999767,0.8660071942446044
2005.66,662.3999999999069,3.983,3.463,4400.343999999575,5336.34,8909.5,0.52,-0.000899281,2010.107999999977,0.8696043165467625
2028.0,691.2000000001863,4.0,3.443,4520.311999999918,5444.31,8864.31,0.5569999999999999,-0.000899281,2028.0,0.8660071942446044
2073.06,733.6000000000931,3.995,3.424,4630.743999999482,5588.34,8777.06,0.5710000000000002,-0.000899281,2077.018,0.8660071942446044
2044.84,710.3999999999069,3.996,3.434,4592.343999999575,5552.34,9065.06,0.5619999999999998,-0.000899281,2046.6119999999885,0.8615107913669064
2064.0,706.3999999999069,3.992,3.433,4592.343000000343,5552.34,8900.34,0.5590000000000002,-0.000899281,2064.0,0.8893884892086332
2068.91,621.6000000000931,3.948,3.468,4522.743999999482,5480.34,9174.25,0.48,-0.000899281,2071.5699999999765,0.8651079136690647
2026.5,596.0,3.953,3.477,4407.575000000186,5372.38,8916.34,0.476,-0.000899281,2030.1,0.8651079136690647
